,ds,yhat,yhat_lower,yhat_upper
127,2011-05-08,62.52891719754444,51.00485405659745,72.95435188519245
128,2011-05-09,62.33894358214591,51.62158676427257,74.39321348343307
129,2011-05-10,62.594436917000145,50.95884521992758,73.91207566849762
130,2011-05-11,63.12053753100459,51.27563656353762,74.59729048112841
131,2011-05-12,63.001566308673034,51.577628300134606,75.03022573477797
132,2011-05-13,63.40188267718346,51.82607304110552,74.60813390196623
133,2011-05-14,63.704218512385665,51.65757961205307,75.13162233986363
134,2011-05-15,63.782533268787255,52.46621596413743,75.21608053427214
135,2011-05-16,63.779930089314334,52.16082385405947,75.43836945469424
136,2011-05-17,64.23134958047017,52.93631770432084,75.54500558067454
137,2011-05-18,64.95652366273467,52.145230695670406,75.58152469461498
138,2011-05-19,65.03449715520154,54.171717251728005,76.62498007502322
139,2011-05-20,65.62464023784396,54.738980748629864,77.27727667732532
140,2011-05-21,66.10512463886242,53.68214744801452,76.9231808035336
141,2011-05-22,66.34590479549558,54.98367554707153,76.79373628510045
142,2011-05-23,66.48674023189069,55.40695412255865,77.78082726071368
143,2011-05-24,67.05997296982854,56.15696848781798,78.4366734815295
144,2011-05-25,67.8835402325812,56.727411145672555,78.7624302731887
145,2011-05-26,68.03552872725612,55.71841715699094,79.5237452598589
146,2011-05-27,68.67519308327437,57.83969406615702,80.0768045517228
147,2011-05-28,69.18141154408863,57.0888662258311,80.18791673245335
148,2011-05-29,69.4256212087726,58.48217488532399,80.29721148859159
149,2011-05-30,69.54977087320671,57.63587848164024,80.41032161849097
150,2011-05-31,70.08900778789479,58.071431004704195,81.16211845475995
151,2011-06-01,70.8645817057652,58.96312530940579,82.16564040795646
152,2011-06-02,70.95827612966227,59.57537651587845,82.3647806733749
153,2011-06-03,71.53329335753578,59.64407575432555,82.66141842434749
154,2011-06-04,71.9725707129701,60.08509369276189,83.51122520801779
155,2011-06-05,72.15157468534318,60.075846653642145,82.75993379980181
156,2011-06-06,72.21611545837702,61.035150239739814,83.58327168519648
157,2011-06-07,72.70490243964848,61.606237243056725,83.88634824093586
158,2011-06-08,73.44232819720455,61.88803605133647,84.8068754092144
159,2011-06-09,73.51279436237319,62.2734167922109,85.46278326404067
160,2011-06-10,74.08150925519303,62.26399102051994,85.52021361646561
161,2011-06-11,74.5327371954385,63.08868203869104,85.18808319726868
162,2011-06-12,74.74254814227939,63.70284637647125,86.49839372193955
163,2011-06-13,74.85661135047177,63.39005437465343,86.16325256121513
164,2011-06-14,75.41275412417285,63.548461873786025,87.08179068378288
165,2011-06-15,76.23377279410488,65.46073907377735,88.32842605319937
166,2011-06-16,76.401808462466,65.14372529114546,87.98560003601804
167,2011-06-17,77.07921555982668,66.18121403830115,88.13928098784527
168,2011-06-18,77.646900825184,66.54779336122365,88.45454163779965
169,2011-06-19,77.97717843770766,66.60859328481489,88.88945170095208
170,2011-06-20,78.21168160442538,67.93815691228473,89.08165592430298
171,2011-06-21,78.88404793942142,67.65018857848668,90.04270812751247
172,2011-06-22,79.81286177039993,68.0263882541415,90.82846647043355
173,2011-06-23,80.07616180716546,69.01176777895743,92.39685798316908
174,2011-06-24,80.83243811346978,69.01580537910039,92.73699231978442
175,2011-06-25,81.45909202388208,69.60433350099305,92.45110704599912
176,2011-06-26,81.8254010192198,69.31358663194376,92.9696442930336
177,2011-06-27,82.07052551700912,70.1255038931652,94.15542421313302
178,2011-06-28,82.72627203286892,71.92285766190922,94.61818139611569
179,2011-06-29,83.61009352293507,71.66114095960585,96.15455582938918
180,2011-06-30,83.79963363847254,72.21518740083042,94.42038900763635
181,2011-07-01,84.45373780201865,73.596209255961,95.90884286743923
182,2011-07-02,84.95090441390445,73.93900822044968,96.56780687741117
183,2011-07-03,85.16221857559938,74.4161082832787,96.635749165661
184,2011-07-04,85.22930634966694,74.30983923834138,96.5493407828592
185,2011-07-05,85.6870257395644,73.75377605439445,97.15102136461192
186,2011-07-06,86.35637746382287,75.4365275852634,97.00206166023897
187,2011-07-07,86.31894519425067,74.61847330234026,97.316717992822
188,2011-07-08,86.737791337301,74.71313249646515,97.89550727985682
189,2011-07-09,86.99578531783185,75.02766372056975,99.01212701597738
190,2011-07-10,86.9684105582881,75.12124984734592,98.39095158650733
191,2011-07-11,86.80159208727737,75.73572848796121,97.90078077188504
192,2011-07-12,87.03426484084413,74.46677750057226,97.64817035005066
193,2011-07-13,87.49116952711606,75.89621668119364,98.33280457641824
194,2011-07-14,87.25718910920892,76.2217594013041,99.09580954384421
195,2011-07-15,87.49815520556922,76.39465942295283,99.33110200209744
196,2011-07-16,87.59910397400941,76.06918517725028,98.07420674936392
197,2011-07-17,87.43702979760214,76.29442331046634,99.72538935224766
198,2011-07-18,87.15868021559122,76.25145196567776,98.34832275710328
199,2011-07-19,87.30311302155329,75.8201798145683,98.03367045058381
200,2011-07-20,87.69450258394463,76.1930676627542,99.20908481316907
201,2011-07-21,87.41650795086656,75.53072173402673,98.69398183815176
202,2011-07-22,87.63313088545976,76.58257649000518,99.35745247543134
203,2011-07-23,87.72704162416792,75.97793756259405,99.1421279180326
204,2011-07-24,87.57241833828905,76.21758051901557,99.19436832225789
205,2011-07-25,87.31284091552479,75.3638175343397,98.01613906196975
206,2011-07-26,87.48395675861816,77.01673154788999,98.7071465731612
207,2011-07-27,87.90640213469648,76.63736041057483,98.56788808987557
208,2011-07-28,87.66028793056437,75.8218669283325,98.67245363160801
209,2011-07-29,87.90617418564815,76.86845489573498,99.0987066831009
210,2011-07-30,88.02350747091161,77.12505786822828,99.61665938007782
211,2011-07-31,87.88356353813286,76.150676685385,98.87530678400539
212,2011-08-01,87.62743258006492,76.75894562315291,99.94245144433836
213,2011-08-02,87.78876190500714,76.06026058610074,99.03320310813355
214,2011-08-03,88.18673713966366,77.2209430401261,100.47427590851619
215,2011-08-04,87.90060894550592,76.72373320026183,98.8789245730044
216,2011-08-05,88.09068835911165,76.93263772464539,100.77371691988567
217,2011-08-06,88.13678421210716,76.75801355390222,99.41360692689739
218,2011-08-07,87.91112511057008,76.56287277052387,99.34598554826857
219,2011-08-08,87.55630403660616,76.22015385198182,98.71051365210299
220,2011-08-09,87.60796174236147,76.78182574304718,99.44675119563065
221,2011-08-10,87.8876920189644,76.6672272905503,98.46230513664868
222,2011-08-11,87.47747833482175,76.68567147235198,98.86852154526734
223,2011-08-12,87.54058792481989,76.7797900797586,98.70752950203942
224,2011-08-13,87.45990012590944,76.03709166199525,99.20208735986637
225,2011-08-14,87.11071504251011,75.93451383648839,99.07541386284142
226,2011-08-15,86.63858435810334,75.41445174608106,97.87338051731324
227,2011-08-16,86.58188424842433,75.4315070997696,97.8358703655581
228,2011-08-17,86.76461717526732,75.98659941842631,97.93956355262469
229,2011-08-18,86.27075554546659,75.23884350940801,98.00170401297774
230,2011-08-19,86.26505648863224,74.86953730222396,98.1441268739706
231,2011-08-20,86.13132730069375,74.73994598449895,97.83182204592362
232,2011-08-21,85.74518987817042,74.56061910334668,96.67570024308898
233,2011-08-22,85.2518876168558,73.97348554539133,96.51929606489209
234,2011-08-23,85.18885574709059,73.5429914272627,96.78438478487696
235,2011-08-24,85.37854222438602,73.97695245994538,96.03858586985464
236,2011-08-25,84.90279180688148,73.70435369458397,95.93081917602032
237,2011-08-26,84.92372153317352,72.68090993522182,96.62958180694794
238,2011-08-27,84.82206544774763,73.63163463405051,96.29381845251363
239,2011-08-28,84.4700345872543,73.05602298377421,95.09160542489352
240,2011-08-29,84.00923284496176,73.11797572505697,95.71916240708987
241,2011-08-30,83.97334636921188,73.24331234053511,95.28081923317426
242,2011-08-31,84.1810899376784,71.2889065243792,95.40310772806336
243,2011-09-01,83.71071901272121,72.59524520845751,95.22420206988633
244,2011-09-02,83.72103163588145,72.34402771279673,95.79556620829334
245,2011-09-03,83.589833948772,72.9050514043274,95.47062215798162
246,2011-09-04,83.1869114150844,71.49361497706573,94.69860867419754
247,2011-09-05,82.65204266732675,71.17482916027706,94.20424293867214
248,2011-09-06,82.517770301877,71.40194473839544,93.86736670374187
249,2011-09-07,82.60240920009997,71.12972290329901,93.72020104551927
250,2011-09-08,81.98459877820409,70.08975636088157,93.55416892774524
251,2011-09-09,81.82432165957661,71.56593320596072,92.56788557807462
252,2011-09-10,81.50136158895661,69.55179033642351,93.23762229750008
253,2011-09-11,80.88824242904131,68.78568049315683,92.01423596534197
254,2011-09-12,80.12818567822298,69.46099557175658,91.93704125900454
255,2011-09-13,79.75780209012431,68.55826626043388,90.74699999586106
256,2011-09-14,79.59999994193984,67.15702266217382,91.26498882499905
257,2011-09-15,78.73841898427872,67.36404095550382,90.05796402240337
258,2011-09-16,78.33831578483316,67.39832971387554,89.92381731434911
259,2011-09-17,77.78487700220963,67.02236597841353,89.43050169546208
260,2011-09-18,76.95600653952349,65.62209091965167,89.05751688874265
261,2011-09-19,76.00012839867577,64.70125059270472,87.56018083872846
262,2011-09-20,75.45872534314402,64.48707799367469,87.49256410637645
263,2011-09-21,75.15910045482977,64.21254011743866,86.45642468501391
264,2011-09-22,74.18867503226477,63.21907128768349,85.30042782855186
265,2011-09-23,73.71575270062989,62.685991558802954,85.05646064307955
266,2011-09-24,73.12773004530237,61.295858353297945,84.01736717455651
267,2011-09-25,72.30380299535256,61.17066828697356,84.20018600981614
268,2011-09-26,71.3927134540889,59.53697465669582,83.27812208365569
269,2011-09-27,70.93525827500025,58.909058873475146,82.36994971350143
270,2011-09-28,70.75704890793301,59.11283246934538,81.996858827223
271,2011-09-29,69.94283560722585,58.6554543202003,80.7396888152299
272,2011-09-30,69.65732570108152,58.43833024204667,81.16582026782139
273,2011-10-01,69.28347505033126,57.47225437417731,80.6709219501133
274,2011-10-02,68.69529995445676,57.60638497901034,80.52030471762426
275,2011-10-03,68.03575129877281,55.58310084413425,79.02936359159473
276,2011-10-04,67.83936967587019,57.08497006752555,80.13930596908568
277,2011-10-05,67.92431178509992,56.10618582423476,79.35578445588818
278,2011-10-06,67.36952803849704,56.238333088233155,78.45961719096574
279,2011-10-07,67.33307527959033,56.40295224483399,79.1011091951067
280,2011-10-08,67.191479674612,55.455814859201766,77.90776805886551
281,2011-10-09,66.81272161204366,55.20228022916019,78.83712016308895
282,2011-10-10,66.33427358468087,54.60499746153548,77.52464562704135
283,2011-10-11,66.285905108741,55.08751793308422,77.8968387790313
284,2011-10-12,66.4827347554678,54.683954359365956,77.7615023650607
285,2011-10-13,65.9998349690164,53.513208487256954,77.47267106013226
286,2011-10-14,65.99331122081995,54.08908833447729,77.27055268076518
287,2011-10-15,65.83882717964639,54.94389524501894,77.810840034881
288,2011-10-16,65.40461642445996,53.8950492433884,76.29036106985654
289,2011-10-17,64.82951667997129,53.787757619669335,77.17927966578337
290,2011-10-18,64.64574058383191,53.80447100603418,75.95544802676078
291,2011-10-19,64.67186388349185,53.24824719979704,76.69424040107685
292,2011-10-20,63.98733840753373,52.55023903535953,75.42223049627668
293,2011-10-21,63.75345383691119,52.3903127535961,74.99474453343787
294,2011-10-22,63.35172316690137,51.680136349444105,74.99232753261883
295,2011-10-23,62.65673624535368,51.14683883866725,73.51354487489543
296,2011-10-24,61.81402176401021,49.134075857181855,72.58886964196024
297,2011-10-25,61.362636522411755,50.38672385382053,73.36245642869571
298,2011-10-26,61.12796794984287,48.795295806897784,71.57787577742953
299,2011-10-27,60.19606244880285,49.06567819149346,71.57409724129487
300,2011-10-28,59.73440878562697,48.260875807144714,72.16437635165342
301,2011-10-29,59.13015645117147,47.22289138285037,71.11419603371262
302,2011-10-30,58.26281809584481,46.3423389092307,68.85606189785368
303,2011-10-31,57.282000684605784,46.40235756601109,68.39612175153745
304,2011-11-01,56.72988788649413,44.90115245805818,68.26121070884528
305,2011-11-02,56.43396269801364,45.361214412067014,68.02571195466655
306,2011-11-03,55.48128510843135,43.83033759096101,66.82509292935187
307,2011-11-04,55.03925544213575,43.53155013492521,66.65983090473084
308,2011-11-05,54.49384383352525,42.58263289644706,65.62059809048795
309,2011-11-06,53.72233457811163,42.758957528004466,65.73410373568981
310,2011-11-07,52.87112876092252,41.880524078391794,63.407805793905666
311,2011-11-08,52.4783255837208,40.843789205566985,63.45278954543342
312,2011-11-09,52.36656850852624,41.37741216398683,64.72296053210118
313,2011-11-10,51.617467437785336,40.69923569632512,62.84624614379619
314,2011-11-11,51.39252337624269,39.61099216180608,62.2896370275098
315,2011-11-12,51.07153135863159,40.82502393276265,62.13116559549991
316,2011-11-13,50.52550536953328,39.157659096828645,62.30233329896416
317,2011-11-14,49.8946634385335,37.51787177134213,62.063924461399004
318,2011-11-15,49.71118806520563,38.17558226784811,61.60462429858309
319,2011-11-16,49.79224292814553,38.87749229717028,60.875065296778516
320,2011-11-17,49.21455218909538,38.226136176138326,60.682842249125926
321,2011-11-18,49.13546432441099,37.55081687397189,58.91043480315699
322,2011-11-19,48.93147228314841,38.30318891364073,60.538301271833966
323,2011-11-20,48.47123035684456,36.66552071193551,60.26203704316897
324,2011-11-21,47.893603343817304,36.343809160485904,58.38353708914708
325,2011-11-22,47.73046137846867,36.59129492291967,58.98342738807063
326,2011-11-23,47.79970046379557,35.972266127316296,59.205843506745474
327,2011-11-24,47.179794996359036,35.20321419299856,58.90591441263496
328,2011-11-25,47.03080508848548,35.57224578296651,58.0881133383086
329,2011-11-26,46.73281222766991,35.44633346635827,58.156865638081975
330,2011-11-27,46.15882621549386,34.20788532957727,57.27528763093524
331,2011-11-28,45.45270226710652,34.62350634521792,57.25448097031604
332,2011-11-29,45.151785583580555,34.08762981833629,55.99642937179128
333,2011-11-30,45.07976790456311,33.09069957583942,56.29758576937607
334,2011-12-01,44.32106719508679,33.52390768937326,56.0841728002687
335,2011-12-02,44.0416583881766,33.23536761480648,56.29399806906969
336,2011-12-03,43.62733394102571,32.6443598945918,54.89719511063043
337,2011-12-04,42.95644231221714,31.5620123682822,54.7379582370702
338,2011-12-05,42.17764820092345,31.31198722665864,53.850703526576105
339,2011-12-06,41.83243646876232,30.368964306651222,53.065547238425836
340,2011-12-07,41.74784837238265,30.517621798807433,53.314694791431
341,2011-12-08,41.01076477209216,29.50885155462658,53.2956024016092
342,2011-12-09,40.788667036451656,29.946929047119895,52.1071732228058
343,2011-12-10,40.46785640329613,29.05072501060737,51.45009219845935
344,2011-12-11,39.92618105235986,27.605628415195195,51.13418088358144
345,2011-12-12,39.31081498951262,27.851845225397863,51.13516837147565
346,2011-12-13,39.16081002595466,27.94799186796385,50.33703858400848
347,2011-12-14,39.299907965902605,27.857850628191514,51.0248461962893
348,2011-12-15,38.810925321297546,27.447896458132092,50.65516276711982
349,2011-12-16,38.856638164259,26.416582697124095,49.69064692794147
350,2011-12-17,38.81814409869721,27.24801856655874,50.263262579566835
351,2011-12-18,38.56774626985006,27.383673136756254,49.59702966973222
352,2011-12-19,38.24689874724696,26.453338830089947,50.134878476100965
353,2011-12-20,38.388929513963404,27.098568509114223,49.690709593932354
354,2011-12-21,38.812022990170604,27.707263473610986,50.36468240153003
355,2011-12-22,38.59376924389841,27.29798356847864,50.21584399662256
356,2011-12-23,38.892202509018894,27.607607970327535,49.177861171172665
357,2011-12-24,39.084301325669855,28.05815928256494,50.98116482502364
358,2011-12-25,39.03899102087049,27.70122341496007,50.168664550087826
359,2011-12-26,38.89518425570989,27.427005044857353,50.43120309091726
360,2011-12-27,39.184572964447135,27.486364321788074,50.33167729914717
361,2011-12-28,39.7246514961922,28.84209031169205,51.621272293864315
362,2011-12-29,39.593276850757036,27.916686507329015,50.34907252534992
363,2011-12-30,39.94968826318623,28.013561405017526,51.25137116225695
364,2011-12-31,40.17295899624756,29.460871394914157,52.02491129735748
365,2012-01-01,40.13492249857274,28.660950129634347,51.187097989456426
366,2012-01-02,39.97811095028329,29.05268945968144,51.808380475173855
367,2012-01-03,40.23842260639809,28.954627155759287,51.56893743721358
368,2012-01-04,40.738001533332444,28.7794479805871,52.59026277688403
369,2012-01-05,40.55606371932396,29.38676943846325,51.62432374361738
370,2012-01-06,40.860478066258146,28.80934636560871,51.853300482538835
371,2012-01-07,41.03531743134748,29.503343232200674,52.15123133646065
372,2012-01-08,40.95719002884502,30.054687260226252,52.03842041830011
373,2012-01-09,40.773013110285824,30.32295364846003,52.64867921818089
374,2012-01-10,41.02252677885117,29.425615969483548,52.6856741577469
375,2012-01-11,41.531036383353744,30.871868990207634,53.50820939371994
376,2012-01-12,41.383698148418915,30.2320947210108,52.34227015372356
377,2012-01-13,41.74627892710082,30.72767751498187,52.99429705916975
378,2012-01-14,42.00337117306934,30.485350070317462,53.52844129643832
379,2012-01-15,42.03111288355783,31.186710049441594,54.17509409432202
380,2012-01-16,41.974957251800674,30.953406342775047,53.086308658714245
381,2012-01-17,42.37221407185615,31.42078097525114,53.58244327212493
382,2012-01-18,43.04485086306254,31.60149944401666,54.17734432808332
383,2012-01-19,43.07386695016595,31.226052890541638,55.92661890186537
384,2012-01-20,43.62016905785031,32.01989725167804,54.476275658146406
385,2012-01-21,44.062926344348675,32.19231191823375,55.19926190469314
386,2012-01-22,44.272450695580496,33.8115407626891,56.05643593490755
387,2012-01-23,44.388142441768096,33.37484003182519,55.26031046223415
388,2012-01-24,44.941218445789616,33.81893362892551,56.411929627603975
389,2012-01-25,45.74770506614059,34.418300801421324,56.74819862852243
390,2012-01-26,45.88300355343722,34.4054839390983,57.26567284395809
391,2012-01-27,46.50295071456971,34.423455661945276,58.01594859977851
392,2012-01-28,46.98234716487248,35.35581683558738,58.38057853900564
393,2012-01-29,47.18799367104333,35.63690746713783,58.63281247633577
394,2012-01-30,47.25677087182109,35.80989282900488,58.11612238470434
395,2012-01-31,47.718475040749254,36.47129018806449,59.46703844933664
396,2012-02-01,48.388888828992066,37.552718372941115,60.1148750161161
397,2012-02-02,48.344391812334315,35.76721576317484,60.48427919936513
398,2012-02-03,48.74303185830977,37.74227622351524,59.951916695233834
399,2012-02-04,48.96302879300053,38.624159340985166,61.01131451619331
400,2012-02-05,48.87575103945791,37.07003007765327,60.45088550099311
401,2012-02-06,48.62370169778485,36.78863094592098,59.76593381654732
402,2012-02-07,48.74322890253948,37.828067610123014,60.13195044062772
403,2012-02-08,49.05744250098064,38.601571032451446,60.083142576754675
404,2012-02-09,48.65064583455656,36.72065510145806,60.302605553790045
405,2012-02-10,48.689208344344074,37.742313537485614,60.24839543334326
406,2012-02-11,48.55985580252294,37.42912944551242,60.19263820628931
407,2012-02-12,48.142424635349464,36.410302201918434,59.36148732942653
408,2012-02-13,47.58762291068061,36.69295639455482,58.38266565696747
409,2012-02-14,47.4395190671073,35.77579213406628,58.729283710777295
410,2012-02-15,47.528246631873834,36.08386573847705,57.99609654942303
411,2012-02-16,46.944239699905694,35.66004228554938,58.48069613035524
412,2012-02-17,46.8589304999236,34.999729167688784,58.08921947628218
413,2012-02-18,46.662890909452535,35.40040321081831,58.36182439004837
414,2012-02-19,46.23846875218885,35.051423998536706,57.51846634652722
415,2012-02-20,45.737464999633026,34.10931984009612,56.518936969402795
416,2012-02-21,45.703575579059375,35.58331564160275,57.76151753400388
417,2012-02-22,45.965087657037415,34.82471002032298,57.0001010685468
418,2012-02-23,45.60914573874466,32.598987028026706,57.4376604136669
419,2012-02-24,45.802518401261665,34.3540290980014,56.591321454843964
420,2012-02-25,45.92984594783704,34.64851650107541,57.85565527684843
421,2012-02-26,45.86641721339683,34.310696179174165,56.926909281568825
422,2012-02-27,45.7560180795647,34.62752549108223,56.955256595219076
