,ds,yhat,yhat_lower,yhat_upper
83,2011-03-25,25.487684662978012,15.468707221684793,35.47483647635306
84,2011-03-26,25.730475783507817,15.66307336079641,35.42214690158924
85,2011-03-27,25.903641172568108,15.652873722260257,36.15567773230969
86,2011-03-28,25.89235889704746,15.462051530791646,35.419560619643505
87,2011-03-29,25.943803230971078,16.557375480412947,35.543108518035616
88,2011-03-30,26.1462316558451,16.351535081851523,35.75904334273895
89,2011-03-31,26.025912705775955,16.909448177776017,35.70910988708783
90,2011-04-01,25.098332169299134,15.24659465291006,34.54717108088689
91,2011-04-02,25.367496990123456,14.704456308671638,35.74416856463828
92,2011-04-03,25.595241782075348,15.171226376785194,35.35207310864073
93,2011-04-04,25.664316720179425,16.941602279031276,35.88863552690061
94,2011-04-05,25.818905732540408,16.088239236896367,36.01159517700425
95,2011-04-06,26.143812081874586,15.930931471481358,36.134068817185415
96,2011-04-07,26.161495367679446,16.522662590714123,36.340111364428
97,2011-04-08,25.38339418824255,15.146918965269553,35.639894379185336
98,2011-04-09,25.809350382922712,15.618656917613736,35.549328802434395
99,2011-04-10,26.197036275080514,16.591220510429988,35.93934972240133
100,2011-04-11,26.425160216945756,16.200958586678816,37.4952506597103
101,2011-04-12,26.734096010374717,16.537806735714938,36.69028482316255
102,2011-04-13,27.20517021815403,16.769281711525544,37.19007603959923
103,2011-04-14,27.357788567975554,17.765600088258513,37.201828831595826
104,2011-04-15,26.70083330247407,16.640140450515364,36.33759245207316
105,2011-04-16,27.23214544804895,17.820319383150306,36.61132769650368
106,2011-04-17,27.707991990188027,17.89105394451295,37.44788840680693
107,2011-04-18,28.00629237315972,18.246619434237164,38.69827845606329
108,2011-04-19,28.367249585591455,18.574324735141357,37.46754750356508
109,2011-04-20,28.872620109648487,18.541023199811764,38.56330982666583
110,2011-04-21,29.042804762620975,19.25784846368498,38.34861057150507
111,2011-04-22,28.388193645722737,17.98332319307402,38.42407205059453
112,2011-04-23,28.908581025068404,19.306820069545353,38.58886467484833
113,2011-04-24,29.36255241695143,19.33721701298934,39.123302962709495
114,2011-04-25,29.630620941218815,19.449885249222724,40.44899517742257
115,2011-04-26,29.955761130250533,19.590296721246315,40.614171873729774
116,2011-04-27,30.42257758839558,20.615855030610803,40.33566166184965
117,2011-04-28,30.55429374426674,19.605726885559733,40.413176460544335
118,2011-04-29,29.86399712405231,19.87108713354904,39.763160327792214
119,2011-04-30,30.35396008715495,20.820706445053577,40.044345301520266
120,2011-05-01,30.784941222470167,21.43624229387609,41.096253612998495
121,2011-05-02,31.03924711762992,20.609485839440506,41.30505653356632
122,2011-05-03,31.361204980878888,21.486927892656368,41.532742365391606
123,2011-05-04,31.836285378147757,21.622770267001542,41.58316375223764
124,2011-05-05,31.988061716043894,22.525836682666636,41.39280534860934
125,2011-05-06,31.329443766930563,21.318411750805172,41.5718504213429
126,2011-05-07,31.862004500368673,23.150270097622094,41.628377991963475
127,2011-05-08,32.34530518824908,23.052115139517902,41.95721578270564
128,2011-05-09,32.659997719062076,22.917881123316555,42.640511279549216
129,2011-05-10,33.048353302438244,22.656810102660973,43.48654207330379
130,2011-05-11,33.593455046224484,23.57274401559152,43.35689226613612
131,2011-05-12,33.8162388289887,23.373111302728073,43.29939688827495
132,2011-05-13,33.22681719597743,23.395631065128722,41.9115438927787
133,2011-05-14,33.82390269203341,23.52660157893447,43.938845852302975
134,2011-05-15,34.3642325520059,24.033826147436333,44.54454251658267
135,2011-05-16,34.72577053331719,24.75392793039324,44.627900758608455
136,2011-05-17,35.14833191270664,24.521341006428166,44.44565222853249
137,2011-05-18,35.712866057641655,26.196313714481995,44.98837736731753
138,2011-05-19,35.938578104209256,25.131980698510972,45.319604035663886
139,2011-05-20,35.3343218470923,25.539731309745488,44.95008982879568
140,2011-05-21,35.89807798161843,25.08022897134824,45.994677886060174
141,2011-05-22,36.38641776342078,26.637328877937037,46.140420583833816
142,2011-05-23,36.677726491683885,26.764430005319404,46.4117466272968
143,2011-05-24,37.01283197873748,27.49426058573981,47.00486989956015
144,2011-05-25,37.474272104817246,27.575692818652577,47.24392716119911
145,2011-05-26,37.58338323747362,26.78831622525965,47.26241537188085
146,2011-05-27,36.851642423339115,26.848183341299134,46.439123143377856
147,2011-05-28,37.280078827416645,26.959945856092542,47.498806336296575
148,2011-05-29,37.628656316473176,27.79214778925715,47.567876967464045
149,2011-05-30,37.779403867226954,27.95549543276071,47.849261740279815
150,2011-05-31,37.97694161503268,27.695646465704893,47.982176162228406
151,2011-06-01,38.3076395963098,27.797103854390606,48.03309537784622
152,2011-06-02,38.29659413379785,28.251941298534856,47.794617025687124
153,2011-06-03,37.458858064635756,27.362043643302453,47.12173547650681
154,2011-06-04,37.798743604507564,27.707226378829453,47.97217718088013
155,2011-06-05,38.07910299059593,28.19989554530234,48.23183614577244
156,2011-06-06,38.18436666206645,28.410585819183225,47.931603322626465
157,2011-06-07,38.36098961230239,28.770436031225508,48.76864993343549
158,2011-06-08,38.696545440742014,28.29785378586153,48.732221309478014
159,2011-06-09,38.71665510973336,28.894705903415478,48.808203763976785
160,2011-06-10,37.93618818177059,28.44854419821164,47.57499182850555
161,2011-06-11,38.358556376222325,28.191914555600093,48.4894939828235
162,2011-06-12,38.74500507100215,28.739398469629688,48.92455270487983
163,2011-06-13,38.97768241058189,28.830246702876504,49.334217202392125
164,2011-06-14,39.300135976649926,29.338308318609798,49.825136862054215
165,2011-06-15,39.79647530759983,29.837390949045627,50.459703627595815
166,2011-06-16,39.988385499676696,29.95234624539914,49.81404166544483
167,2011-06-17,39.3864274104184,29.048993829982894,49.208925990732624
168,2011-06-18,39.989441629198936,30.225462642241773,49.19834619593435
169,2011-06-19,40.55395882167035,30.141986540582177,50.92401882559146
170,2011-06-20,40.95739283173799,31.449231302323252,50.916085472261244
171,2011-06-21,41.43866305361465,31.767484168853446,52.18692357403087
172,2011-06-22,42.07748084849772,33.032770204803455,51.850874073814545
173,2011-06-23,42.3914817596765,32.60769477835659,52.62423401127304
174,2011-06-24,41.88763569990862,32.47238534825102,51.79399657633776
175,2011-06-25,42.561749157660756,32.98706229113466,52.511565256963166
176,2011-06-26,43.16795922919522,33.28226509462171,53.28106042117034
177,2011-06-27,43.581993459645886,33.80328626936628,53.03525695549913
178,2011-06-28,44.04184007423976,33.81440157112078,53.27863402143551
179,2011-06-29,44.62706196814483,34.73563781903026,54.58856871914952
180,2011-06-30,44.85593536953446,35.196148871954534,54.65843262067858
181,2011-07-01,44.23684510248893,34.35741197653984,54.10067175655601
182,2011-07-02,44.76775084950512,34.63410790569145,54.46715896235712
183,2011-07-03,45.20562516524561,35.511479086885224,55.68103437204029
184,2011-07-04,45.42963873507671,35.84712934710391,55.1462306280593
185,2011-07-05,45.68173949455375,35.368811725170126,55.187788149977735
186,2011-07-06,46.04586147499825,35.38756402627193,55.48553505984491
187,2011-07-07,46.044947195472915,36.13078910388526,55.99695614352514
188,2011-07-08,45.19221873124678,35.369105827007616,54.88070560167699
189,2011-07-09,45.4905152984815,34.950722829009884,55.560537207436454
190,2011-07-10,45.701601668374956,35.92836203360475,55.72593502119314
191,2011-07-11,45.709226492565975,36.1601339364439,55.101465224715426
192,2011-07-12,45.75958066768362,35.243188188934475,55.63006623016191
193,2011-07-13,45.940394945831244,35.32552210374639,55.74166936111146
194,2011-07-14,45.7778636708284,36.65035966333227,55.2519970772731
195,2011-07-15,44.78783249055375,35.46647250758523,54.9450645519052
196,2011-07-16,44.97507016011844,34.53318886914594,55.22248246176983
197,2011-07-17,45.102530532532434,35.11046788833184,54.952455465203954
198,2011-07-18,45.05438505473259,35.59692796740612,55.419238262058876
199,2011-07-19,45.07647655218274,34.62041338810621,54.82293519895553
200,2011-07-20,45.255433565844484,35.280683489031226,55.67984654546518
201,2011-07-21,45.11563157932042,35.55922717624588,54.82741571137144
202,2011-07-22,44.170437862198455,33.50538205008726,54.42079964568683
203,2011-07-23,44.4215583705163,34.062959430640525,54.427505873097914
204,2011-07-24,44.62839062664069,33.745869605451254,53.82819286213387
205,2011-07-25,44.67116028412326,34.3148912098069,54.71779025426729
206,2011-07-26,44.791489185878916,34.550067485899824,55.19495466139452
207,2011-07-27,45.071630927255875,35.44204078812271,55.47719192048086
208,2011-07-28,45.031556825468165,35.06362782990231,55.64375802707711
209,2011-07-29,44.1803254988243,34.26372581778903,53.54559825536581
210,2011-07-30,44.51555098839511,34.72811504032566,55.280009573469506
211,2011-07-31,44.79286994974538,34.655589312662734,54.21632611551071
212,2011-08-01,44.88918243556991,34.633084479790284,55.35771896180981
213,2011-08-02,45.04331119236242,35.060324804881375,54.95185960810587
214,2011-08-03,45.3353129780685,35.723283339372614,55.92772822457724
215,2011-08-04,45.28362274785924,35.9985561517938,54.83563343540117
216,2011-08-05,44.39646236420894,34.85878584126644,54.27971698757239
217,2011-08-06,44.67132776561916,34.48531399485781,54.45823696952062
218,2011-08-07,44.86445469854674,35.5890586676451,54.44788375762791
219,2011-08-08,44.854037695022754,35.47467749775006,53.972483661202695
220,2011-08-09,44.88084795829654,35.15220755097384,54.82944177011437
221,2011-08-10,45.027484956595636,34.63788447125983,54.290261909992545
222,2011-08-11,44.815444379616366,35.912376998781895,54.33279786795265
223,2011-08-12,43.756436381878146,34.38359469812242,53.18966644570525
224,2011-08-13,43.85177070849893,34.93436524671222,53.56138288512476
225,2011-08-14,43.86171178469499,34.48932814529173,54.484803421963136
226,2011-08-15,43.66858165673597,34.42688108206384,53.14758527886417
227,2011-08-16,43.517259787955375,34.25200200159347,53.19214908833195
228,2011-08-17,43.49431789045166,33.48736028586876,54.06752179809085
229,2011-08-18,43.124975770256256,33.775056549290696,53.27173645361398
230,2011-08-19,41.92431528066018,32.34427096716084,52.065771570812885
231,2011-08-20,41.89657190745331,32.4030402018379,51.02506580923799
232,2011-08-21,41.80440967023445,31.2254876766385,51.80101805293818
233,2011-08-22,41.531959432519606,31.47164498757352,50.99690561659646
234,2011-08-23,41.32527137001649,31.85811739265059,51.28920108071283
235,2011-08-24,41.2714210169826,31.22615045826002,50.90377442278274
236,2011-08-25,40.895455568384605,31.225594447219844,50.633104559942645
237,2011-08-26,39.71161767637226,30.21938805241617,49.95325510809116
238,2011-08-27,39.72266585150678,29.672528774691294,49.6504542104515
239,2011-08-28,39.68919619790885,30.220698322447536,49.87816152720003
240,2011-08-29,39.492744109013586,29.672246246128836,49.291030467532025
241,2011-08-30,39.37631474166919,29.001055793202404,48.76699428160112
242,2011-08-31,39.42357934983501,29.226179787023362,49.07008643519545
243,2011-09-01,39.15592147987774,28.755745834672833,48.549206490116546
244,2011-09-02,38.083767332476846,27.354570634933552,47.12534170453807
245,2011-09-03,38.20601629673844,28.33327709753518,47.98420217879439
246,2011-09-04,38.27947319998178,28.177477067555035,47.881368683328986
247,2011-09-05,38.18205772615801,28.084402114434713,48.449703840890926
248,2011-09-06,38.15343675020083,28.688235377621893,47.62856147489906
249,2011-09-07,38.2743137906292,28.083343796600282,47.34465453278968
250,2011-09-08,38.063556976804826,28.664846228773072,47.727710640433806
251,2011-09-09,37.029597577071144,26.93970574459481,46.36182026707055
252,2011-09-10,37.16991324432235,27.655868390845406,46.56820551967196
253,2011-09-11,37.2404961337351,27.155426861968078,47.262146624819145
254,2011-09-12,37.11908045410365,28.104601284178123,47.04982289744703
255,2011-09-13,37.045774827943674,26.903900243202344,47.388217176825805
256,2011-09-14,37.10233381684967,26.91909999205835,46.576371342036076
257,2011-09-15,36.80925068050101,26.91976768494517,46.34875019473133
258,2011-09-16,35.67710458191453,25.82531864778026,46.042036641665895
259,2011-09-17,35.70597801846969,25.761107467611133,45.82640889790435
260,2011-09-18,35.65484666228335,25.941040075646164,46.087807604863904
261,2011-09-19,35.40471854378854,25.791683983344,45.405436805229726
262,2011-09-20,35.19917059782428,25.52957076299166,45.28028951492804
263,2011-09-21,35.12351976534285,24.985592231995224,44.93467242327451
264,2011-09-22,34.701813663906464,25.395447986178556,44.49289455786061
265,2011-09-23,33.448077005616014,23.91419133336602,42.928225706777916
266,2011-09-24,33.36563244256255,23.402838511148772,42.62674944989093
267,2011-09-25,33.21640077411895,23.665973446452178,42.79289342346157
268,2011-09-26,32.88395997173376,22.9536442323782,42.27712366645384
269,2011-09-27,32.61401326138945,22.95721079493228,42.545586424110674
270,2011-09-28,32.49350531444961,22.455165248387488,42.10704346375141
271,2011-09-29,32.04757300287535,21.536842578106683,42.32059228376062
272,2011-09-30,30.790767887052038,21.53096853215703,40.24221517328164
273,2011-10-01,30.726369627338606,20.949079084170293,40.29839525574354
274,2011-10-02,30.615695275720896,21.56985302735738,40.6317495625162
275,2011-10-03,30.341183439774536,20.05495691469128,39.95585166139627
276,2011-10-04,30.14690262855712,20.11256465025075,39.90142625690619
277,2011-10-05,30.117721467921253,20.340883612997544,39.91922130167093
278,2011-10-06,29.77632546953611,19.725910120612483,39.54183739421725
279,2011-10-07,28.63451545847664,19.587433796747046,39.33223665960261
280,2011-10-08,28.69260445848424,19.2116752955093,37.82483005912293
281,2011-10-09,28.70881544536077,18.753377002226358,39.10553289619679
282,2011-10-10,28.562456277617674,19.214255148896207,38.90084694826254
283,2011-10-11,28.49451839493565,18.327316537060913,38.49674368903251
284,2011-10-12,28.586934292383855,19.17135750421872,37.93790491502807
285,2011-10-13,28.35967591464158,18.685295395526094,37.8478915157854
286,2011-10-14,27.322126688182934,17.11973033872874,37.18796735241459
287,2011-10-15,27.472541927782892,18.13657923949851,37.4070863002731
288,2011-10-16,27.567498247064247,17.495318591341768,37.07313860215096
289,2011-10-17,27.48510689469903,17.574981911232722,37.55175670705428
290,2011-10-18,27.46563663034155,18.224807047791078,37.77628545149527
291,2011-10-19,27.590780611278365,18.013474358638774,38.22831075208578
292,2011-10-20,27.380749348602208,17.18354884913593,37.13112408336515
293,2011-10-21,26.345622815480155,16.719896134366092,36.280032858789056
294,2011-10-22,26.484777243376534,16.902419724881497,36.45434195827376
295,2011-10-23,26.556288442272326,16.92028068860093,36.25852365495128
296,2011-10-24,26.440088139498013,15.981311077306584,36.4121050205811
297,2011-10-25,26.37852084003904,16.11737544121719,36.07118453206154
298,2011-10-26,26.455537823773483,16.69703012497607,36.30834545101668
299,2011-10-27,26.193712671325418,16.443316689694964,36.438771155533665
300,2011-10-28,25.1055138497657,14.798323962937399,35.38222899368549
301,2011-10-29,25.19265238304193,14.959977913477475,34.51297362110003
302,2011-10-30,25.215408896280028,14.935478605204398,34.62071805246123
303,2011-10-31,25.055718871289486,15.323261376511745,34.58574820871101
304,2011-11-01,24.957665777763772,14.763483722929841,34.459398950109396
305,2011-11-02,25.006620611589575,15.81304077784678,34.819733079665944
306,2011-11-03,24.726213845429868,15.04888904759264,34.70290439777106
307,2011-11-04,23.629576586919338,13.998233068902064,33.6051689036196
308,2011-11-05,23.718669847711617,13.858062745826555,33.75262053129549
309,2011-11-06,23.75360668133631,13.875414497205858,33.66471271680682
310,2011-11-07,23.615746074850094,13.614790308820288,33.08318122592119
311,2011-11-08,23.5482078869357,12.848068605269095,32.70810914443386
312,2011-11-09,23.635046586894177,13.894352326111468,33.32465997303748
313,2011-11-10,23.39826864437873,13.530768572357282,33.40237806447787
314,2011-11-11,22.34912886956087,11.954582153034284,31.892913638417035
315,2011-11-12,22.487522819568703,13.581188151069234,32.73174245187031
316,2011-11-13,22.571378006919158,12.986274227925096,32.712215769406036
317,2011-11-14,22.479820601766885,12.260714541335663,32.34383698132435
318,2011-11-15,22.45376462553569,12.502879714147138,32.042834733662126
319,2011-11-16,22.575159064717063,12.404981602393155,32.536057478052044
320,2011-11-17,22.36407547071598,12.043508238175418,32.57373638260111
321,2011-11-18,21.330069173505322,11.585226011112956,31.1304161782508
322,2011-11-19,21.4716292316702,11.431525865811503,31.220353634346772
323,2011-11-20,21.54561810064648,12.343584229868378,32.12081800857442
324,2011-11-21,21.43047624938999,11.013468623112736,31.948753804073526
325,2011-11-22,21.36683759747271,11.42470995862004,31.351251254724403
326,2011-11-23,21.436790444846256,11.556711060418047,30.87258021470293
327,2011-11-24,21.16096609407183,11.356095984919985,31.38783256987055
328,2011-11-25,20.04988832629479,10.289746392342142,29.734365011068626
329,2011-11-26,20.103399283501084,10.861934249815324,30.139116184916865
330,2011-11-27,20.080063549491037,10.687610038406424,29.949831180812257
331,2011-11-28,19.860326823924503,10.131486526110397,29.636046812324345
332,2011-11-29,19.687076540565144,10.435631205256511,30.120969781464527
333,2011-11-30,19.644840848289277,8.599972312106265,30.22838842133063
334,2011-12-01,19.256810111894396,9.133085207042017,27.862962372605875
335,2011-12-02,18.03611619987203,8.146357287482127,28.286411719800967
336,2011-12-03,17.98518729895326,7.86229247186514,27.826933399727118
337,2011-12-04,17.865082247599446,8.120752809584701,27.90799589919806
338,2011-12-05,17.558582925348027,8.130928753376049,28.197994328127173
339,2011-12-06,17.31069406724887,7.806299462831497,27.9887071307747
340,2011-12-07,17.20778875233907,7.4775467546582375,26.919043587011295
341,2011-12-08,16.774585308604628,7.358379525890459,26.16010489567112
342,2011-12-09,15.525392192850015,5.340817258785641,25.85002581895581
343,2011-12-10,15.463439542417149,6.207798062456992,25.783136598690998
344,2011-12-11,15.350201984750832,5.757710295511399,26.068063934902437
345,2011-12-12,15.06849145464193,5.04247499435602,25.432213360800144
346,2011-12-13,14.86296921481804,4.855230379106058,24.855081162680374
347,2011-12-14,14.819314775533678,4.497526301067706,25.51290450700755
348,2011-12-15,14.461236541622412,5.170121677254988,24.75313863356365
349,2011-12-16,13.30175950081835,2.8019152262355647,22.993804291714607
350,2011-12-17,13.342607116337998,2.879224729506435,23.138836725252727
351,2011-12-18,13.343580236244279,3.897499630778662,22.401554880793803
352,2011-12-19,13.18570981464396,4.04545932749482,23.028669609576784
353,2011-12-20,13.111830567845843,3.675240233411504,22.81899119140418
354,2011-12-21,13.205811138632932,3.0773170393211164,23.2950429617094
355,2011-12-22,12.989623493986254,2.7802219785218547,22.612812602547496
356,2011-12-23,11.974684855381103,2.8111771269797656,22.10563971455449
357,2011-12-24,12.161287464633158,2.497648978834494,21.935950140758674
358,2011-12-25,12.308017354232003,3.113346329701408,22.458273858541208
359,2011-12-26,12.294937544888473,1.8164563591913068,21.983818626940145
360,2011-12-27,12.364181738783671,2.183829950115554,22.97402346774109
361,2011-12-28,12.599193381297543,2.178771220845204,22.975137891018022
362,2011-12-29,12.521792495529063,2.1607156023538567,22.39498638316376
363,2011-12-30,11.643503660402562,1.6440970636452388,21.57777176572581
364,2011-12-31,11.964960900263868,1.9132659102014136,21.49472429124735
365,2012-01-01,12.245291501139505,2.1832461797446756,21.635390020606817
366,2012-01-02,12.365255379469183,2.5173486680954937,22.03162887947933
367,2012-01-03,12.567787595763889,2.837246773372319,21.841798007447792
368,2012-01-04,12.937180683990995,3.3955499487445437,22.620291574123726
369,2012-01-05,12.996091218428521,2.9428529896902327,23.113997262699442
370,2012-01-06,12.256806153409126,0.9446771032929739,21.65697238124558
371,2012-01-07,12.720586972212082,2.934596125292899,22.194016600207423
372,2012-01-08,13.146995916778337,2.331635929032852,22.65193943969592
373,2012-01-09,13.416983137494077,3.6292851923695917,23.08237007575979
374,2012-01-10,13.773384427175634,4.084802220796212,24.263744034562404
375,2012-01-11,14.300068078782537,3.721339353313545,24.35440877382625
376,2012-01-12,14.518916887815026,5.060647369263662,24.29296128576778
377,2012-01-13,13.941082116391307,4.15237404731406,23.696026561441542
378,2012-01-14,14.566328346382369,5.243642307281269,24.255702915283674
379,2012-01-15,15.152374000516716,5.570116316158165,25.520645806466398
380,2012-01-16,15.57800642731965,5.418212095566188,26.213554726125622
381,2012-01-17,16.08362083486169,6.506690437694853,26.19156952080401
382,2012-01-18,16.750420792223984,7.19514096511385,26.022819227061284
383,2012-01-19,17.09746507522854,6.908312444150374,26.517358973592252
384,2012-01-20,16.63299603518675,7.036048355736128,26.25937592314633
385,2012-01-21,17.3538664285213,6.401099218362596,27.147543162136188
386,2012-01-22,18.014967199379747,7.763332004974803,27.207228992650695
387,2012-01-23,18.492432591123524,9.496260341628467,28.60997735709517
388,2012-01-24,19.02426919080635,9.612577324175657,29.872295701534142
389,2012-01-25,19.68964386204198,9.082158757102663,29.580137026796017
390,2012-01-26,20.006012579049724,9.523715112931567,30.297178500646503
391,2012-01-27,19.480522660058774,9.669795005637848,30.129432245292474
392,2012-01-28,20.109502823178953,10.172047172469203,29.035479380245455
393,2012-01-29,20.647941286876392,11.117522356527811,30.519005089274266
394,2012-01-30,20.97272633861268,10.384433185613593,30.815619865846
395,2012-01-31,21.323294405934874,12.003514332161625,31.299312567806055
396,2012-02-01,21.78091945250533,12.262737118764168,31.40902117351526
397,2012-02-02,21.865825058299546,11.511116396956059,32.28256058679793
398,2012-02-03,21.088551536987183,11.464593836186301,30.714822942074058
399,2012-02-04,21.44939289141091,12.07303535665994,31.359039441725024
400,2012-02-05,21.70780472946166,11.852841195492378,31.836879119867184
401,2012-02-06,21.745558970842456,12.389105316510301,31.396822306101047
402,2012-02-07,21.80729226176528,11.515499846944994,31.614912802744495
403,2012-02-08,21.979684233829094,12.602511224229918,32.04838148258894
404,2012-02-09,21.78844965279573,11.788708798106756,31.287563830970097
405,2012-02-10,20.74957979994602,10.69689124244388,30.372692881878944
406,2012-02-11,20.868651100165685,11.339374459565212,30.44363800068426
407,2012-02-12,20.91010546915078,10.89685511166429,31.076019656300698
408,2012-02-13,20.760281605009663,11.286213055483891,30.293011104164368
409,2012-02-14,20.667847486353143,11.378821836496591,30.588623496118093
410,2012-02-15,20.722873414193867,10.940346188234349,31.373141405554552
411,2012-02-16,20.45373260899278,9.798282597917872,29.771668576507416
412,2012-02-17,19.378267350056696,9.764392651282742,28.768997603361363
413,2012-02-18,19.503040916980417,9.729141551191596,28.944494310787206
414,2012-02-19,19.59258158492895,8.870007737969317,28.827938320763977
415,2012-02-20,19.532399157184305,10.131926311493862,28.549046303093355
416,2012-02-21,19.569424993215634,9.570520843224262,29.11026714133591
417,2012-02-22,19.791114978148194,9.399892644673061,29.334275396909792
418,2012-02-23,19.72240195670018,9.16209771156693,30.383747118903777
419,2012-02-24,18.876934540881777,9.277237347977485,29.020137227002195
420,2012-02-25,19.256420907547632,9.176493686305077,28.968331609945643
421,2012-02-26,19.619981667962776,10.170979885891386,29.39178041654221
